date,stationid,node_id,reach_id,COMID,wse,wse_u,width,width_u
2025-06-02,xingjiawopeng,42460000140181,42460000141,42061756,3.82962,0.09995,92.341452,6.335779
2025-06-03,fuyu,42246100030131,42246100031,42047860,130.16448,0.10291,320.920244,5.148299
2025-06-03,fuyu,42246100030141,42246100031,42047860,130.22508,0.102,375.609692,4.41261
2025-06-04,humaqiao,42272100010481,42272100011,42012937,170.30878,0.09742,260.111318,4.616877
2025-06-04,liujiatun,42249800030261,42249800031,42025877,222.9758,0.09686,177.306724,5.688141
2025-06-04,shihuiyao,42249900150171,42249900151,42020496,271.40005,0.09688,163.313081,9.377162
2025-06-04,shihuiyao,42249900150181,42249900151,42020496,271.46169,0.09806,162.83462,8.887694
2025-06-04,shihuiyao,42249900150191,42249900151,42020496,271.5265,0.09286,178.426109,9.169986
2025-06-06,huaibin,43428700010821,43428700011,43044183,21.18266,0.15322,137.949697,2.849332
2025-06-07,baimasi,43210800530011,43210800531,43030084,112.87919,0.0972,161.661036,11.616145
2025-06-07,baimasi,43210800530021,43210800531,43030084,112.91391,0.0932,189.494679,9.27623
2025-06-07,longmenzhen,43210800200011,43210800201,43027970,149.12648,0.14161,219.249578,6.529595
2025-06-07,longmenzhen,43210800200021,43210800201,43027970,149.27873,0.18965,54.380524,2.922014
2025-06-09,changjiangtun,42242100060571,42242100061,42043227,115.34711,0.09874,274.277825,9.356347
2025-06-09,changjiangtun,42242100060581,42242100061,42043227,115.28747,0.09932,195.28141,7.201053
2025-06-09,changjiangtun,42242100060591,42242100061,42043227,115.22699,0.10015,251.256583,8.512089
2025-06-09,lianhua,42243200030021,42243200031,42045708,109.76064,0.10071,215.251666,6.630296
2025-06-09,tonghe,42243100090651,42243100091,42045560,101.07216,0.09552,1155.800271,15.83114
2025-06-09,tonghe,42243100090661,42243100091,42045560,101.0588,0.09476,1160.757689,14.508933
2025-06-10,liujiatun,42249800030261,42249800031,42025877,223.22191,0.1086,261.542712,8.756107
2025-06-10,liujiatun,42249800030271,42249800031,42025877,224.2706,0.39543,77.782653,3.380353
2025-06-10,shihuiyao,42249900150171,42249900151,42020496,271.7384,0.09931,162.215366,8.881963
2025-06-10,shihuiyao,42249900150181,42249900151,42020496,271.83211,0.09532,156.928251,8.372185
2025-06-10,shihuiyao,42249900150191,42249900151,42020496,271.82986,0.09487,151.782978,9.06878
2025-06-12,jiamusi,42241500050101,42241500051,42037498,75.27905,0.0915,1020.284136,10.72075
2025-06-12,jiamusi,42241500050111,42241500051,42037498,75.28707,0.09142,1147.503289,12.01273
2025-06-12,lianhua,42243200030021,42243200031,42045708,110.08788,0.10053,213.931343,6.54216
2025-06-12,lianhua,42243200030031,42243200031,42045708,110.12269,0.10158,182.268774,4.791663
2025-06-12,tieling,42481500090731,42481500091,42059330,53.11918,0.12015,97.512105,4.226203
2025-06-12,tieling,42481500090741,42481500091,42059330,53.18609,0.11084,135.763604,5.142132
2025-06-12,tieling,42481500090751,42481500091,42059330,53.23391,0.10858,107.464024,4.501795
2025-06-13,kuerbin,42257000080041,42257000081,42026066,107.9264,0.12604,56.46496,3.615485
2025-06-13,shuanghetun,42258000020291,42258000021,42025887,108.19151,0.09603,100.693445,4.484307
2025-06-13,shuanghetun,42258000020301,42258000021,42025887,108.25996,0.09936,137.174309,5.050369
2025-06-13,tonghua,42440400440881,42440400441,42060702,372.57263,0.12542,273.083408,6.028722
2025-06-13,tonghua,42440400440891,42440400441,42060702,372.56631,0.11116,269.546212,6.968536
2025-06-13,tonghua,42440400440901,42440400441,42060702,372.64995,0.11072,200.881113,5.627215
2025-06-14,humaqiao,42272100010481,42272100011,42012937,170.57923,0.10654,249.678532,7.068674
2025-06-14,humaqiao,42272100010491,42272100011,42012937,170.87211,0.10759,265.178643,9.013877
2025-06-14,humaqiao,42272100010501,42272100011,42012937,170.96319,0.1334,189.539213,3.972812
2025-06-14,liujiatun,42249800030261,42249800031,42025877,223.40949,0.11441,155.742415,4.484892
2025-06-14,liujiatun,42249800030271,42249800031,42025877,223.58906,0.11097,132.442725,3.789522
2025-06-14,liujiatun,42249800030281,42249800031,42025877,223.50117,0.12402,143.128039,4.079352
2025-06-14,luanxian,43120100180193,43120100183,43004870,23.77091,0.28368,158.040758,6.435992
2025-06-14,luanxian,43120100180203,43120100183,43004870,20.80407,0.13987,312.820286,6.656437
2025-06-17,baimasi,43210800530011,43210800531,43030084,114.72672,0.52398,5.88852,1.029776
2025-06-17,heishiguan,43210800030561,43210800031,43027816,109.17978,0.14332,120.639129,4.113685
2025-06-17,heishiguan,43210800030571,43210800031,43027816,109.41065,0.13488,91.446056,3.575066
2025-06-17,longmenzhen,43210800200011,43210800201,43027970,149.13635,0.10686,249.954474,6.439153
2025-06-17,longmenzhen,43210800200021,43210800201,43027970,149.15967,0.10305,144.104931,4.478361
2025-06-19,jiamusi,42241500050111,42241500051,42037498,75.64661,0.09182,1170.10652,18.489912
2025-06-23,kuerbin,42257000080041,42257000081,42026066,109.19482,0.13917,72.018733,3.18848
2025-06-23,kuerbin,42257000080061,42257000081,42026066,109.2457,0.25282,26.298608,1.5442
2025-06-23,lianhua,42243200030021,42243200031,42045708,110.13842,0.09281,268.096317,6.379289
2025-06-23,lianhua,42243200030031,42243200031,42045708,110.37815,0.09618,205.606036,5.848349
2025-06-23,tonghe,42243100090661,42243100091,42045560,102.1914,0.0914,1096.244933,8.776735
2025-06-24,fuyu,42246100030131,42246100031,42047860,129.26823,0.09639,352.242616,6.828176
2025-06-24,fuyu,42246100030141,42246100031,42047860,129.1915,0.09702,367.50444,5.999732
2025-06-24,fuyu,42246100030151,42246100031,42047860,129.30023,0.09597,389.425795,6.055381
2025-06-25,humaqiao,42272100010481,42272100011,42012937,170.73882,0.09662,262.496658,4.94614
2025-06-25,liujiatun,42249800030261,42249800031,42025877,223.3122,0.09893,183.813964,5.875411
2025-06-25,shihuiyao,42249900150171,42249900151,42020496,271.82654,0.09682,171.325113,9.247322
2025-06-25,shihuiyao,42249900150181,42249900151,42020496,271.887,0.09477,180.070809,7.878926
2025-06-25,shihuiyao,42249900150191,42249900151,42020496,271.95394,0.0926,159.400742,9.283128
2025-06-28,longmenzhen,43210800200011,43210800201,43027970,149.4475,0.12127,252.184836,6.856995
2025-06-28,longmenzhen,43210800200021,43210800201,43027970,149.22947,0.12861,145.394683,4.128032
2025-06-30,changjiangtun,42242100060571,42242100061,42043227,114.07575,0.09546,291.483228,8.767488
2025-06-30,changjiangtun,42242100060581,42242100061,42043227,114.0649,0.09676,204.718255,7.352935
2025-06-30,changjiangtun,42242100060591,42242100061,42043227,114.0549,0.09422,257.809865,9.039406
2025-06-30,lianhua,42243200030021,42243200031,42045708,110.19233,0.10168,166.544542,6.245724
2025-07-01,shihuiyao,42249900150171,42249900151,42020496,271.45166,0.10598,129.229824,8.553284
2025-07-01,shihuiyao,42249900150181,42249900151,42020496,271.62681,0.09949,149.287768,8.14467
2025-07-01,shihuiyao,42249900150191,42249900151,42020496,271.64502,0.09596,147.928546,9.266
2025-07-03,jiamusi,42241500050101,42241500051,42037498,75.6311,0.0916,1021.425686,10.642161
2025-07-03,jiamusi,42241500050111,42241500051,42037498,75.6358,0.0917,1159.286715,12.12233
2025-07-03,lianhua,42243200030021,42243200031,42045708,110.97787,0.09515,290.776758,6.531892
2025-07-03,lianhua,42243200030031,42243200031,42045708,111.11593,0.09556,236.290983,5.932637
2025-07-03,tieling,42481500090741,42481500091,42059330,55.35172,0.26308,51.590592,1.883887
2025-07-03,tonghe,42243100090651,42243100091,42045560,102.10027,0.0926,1115.254952,9.923521
2025-07-03,tonghe,42243100090661,42243100091,42045560,102.15299,0.09268,1101.24846,9.323149
2025-07-04,kuerbin,42257000080041,42257000081,42026066,108.62176,0.15164,76.67455,3.202499
2025-07-04,shuanghetun,42258000020291,42258000021,42025887,108.79834,0.11501,97.896326,4.650643
2025-07-04,shuanghetun,42258000020301,42258000021,42025887,108.80871,0.13217,133.979121,5.686433
2025-07-04,shuanghetun,42258000020311,42258000021,42025887,108.74133,0.1355,127.363231,5.30215
2025-07-04,tonghua,42440400440881,42440400441,42060702,373.63718,0.11183,268.522718,5.952293
2025-07-04,tonghua,42440400440891,42440400441,42060702,373.625,0.10773,292.268845,6.553415
2025-07-04,tonghua,42440400440901,42440400441,42060702,373.70944,0.10445,212.495365,5.620174
2025-07-05,fuyu,42246100030131,42246100031,42047860,130.75271,0.09486,376.451356,7.609669
2025-07-05,fuyu,42246100030141,42246100031,42047860,130.72655,0.09521,393.973253,7.018881
2025-07-05,fuyu,42246100030151,42246100031,42047860,130.71323,0.0961,368.759404,6.426394
2025-07-05,liujiatun,42249800030261,42249800031,42025877,223.49246,0.12034,164.617061,4.388481
2025-07-05,liujiatun,42249800030271,42249800031,42025877,223.78176,0.10977,144.617447,3.79199
2025-07-05,liujiatun,42249800030281,42249800031,42025877,223.82322,0.11424,163.761055,4.574597
2025-07-05,tieling,42481500090741,42481500091,42059330,54.27171,0.1422,53.383746,2.982609
2025-07-07,huaibin,43428700010821,43428700011,43044183,21.17474,0.10342,149.772789,4.446733
2025-07-08,baimasi,43210800530011,43210800531,43030084,113.08079,0.0946,307.691075,10.355984
2025-07-08,baimasi,43210800530021,43210800531,43030084,113.05743,0.0945,245.9905,7.900862
2025-07-08,heishiguan,43210800030561,43210800031,43027816,109.16862,0.12641,149.112226,4.431881
2025-07-08,heishiguan,43210800030571,43210800031,43027816,109.34284,0.11878,150.391283,4.226071
2025-07-08,longmenzhen,43210800200011,43210800201,43027970,149.0499,0.1349,97.068352,5.247875
2025-07-08,longmenzhen,43210800200021,43210800201,43027970,148.93887,0.13374,64.909666,3.792457
2025-07-10,jiamusi,42241500050101,42241500051,42037498,76.06633,0.09087,1052.681011,16.349113
2025-07-10,jiamusi,42241500050111,42241500051,42037498,76.10258,0.09093,1181.767914,17.889648
2025-07-11,lianhua,42243200030021,42243200031,42045708,109.92042,0.1031,178.84649,6.143209
2025-07-11,lianhua,42243200030031,42243200031,42045708,110.41809,0.11642,123.266594,4.246142
2025-07-11,tonghe,42243100090651,42243100091,42045560,102.30228,0.09844,1081.806981,8.698031
2025-07-11,tonghe,42243100090661,42243100091,42045560,102.37682,0.09672,1067.045394,8.63287
2025-07-13,jiamusi,42241500050101,42241500051,42037498,75.76767,0.09218,995.533896,9.480076
2025-07-13,jiamusi,42241500050111,42241500051,42037498,75.78923,0.09211,1157.332469,11.19542
2025-07-13,tieling,42481500090741,42481500091,42059330,53.94484,0.12933,69.301564,2.433913
2025-07-14,kuerbin,42257000080041,42257000081,42026066,109.04675,0.16009,77.753451,3.152658
2025-07-14,lianhua,42243200030021,42243200031,42045708,109.84608,0.09323,250.4442,6.516902
2025-07-14,lianhua,42243200030031,42243200031,42045708,110.08126,0.09598,180.243198,5.773009
2025-07-14,tonghe,42243100090651,42243100091,42045560,102.10508,0.09102,1115.254431,10.543963
2025-07-14,tonghe,42243100090661,42243100091,42045560,102.12987,0.09106,1097.792064,10.237725
2025-07-14,tonghua,42440400440881,42440400441,42060702,372.98337,0.11188,238.388993,5.413544
2025-07-14,tonghua,42440400440891,42440400441,42060702,373.02753,0.11827,270.345523,5.499839
2025-07-14,tonghua,42440400440901,42440400441,42060702,373.1793,0.12026,182.250821,4.749818
2025-07-15,fuyu,42246100030131,42246100031,42047860,129.28038,0.09767,367.377316,6.948046
2025-07-15,fuyu,42246100030141,42246100031,42047860,129.25193,0.09777,391.847622,6.281683
2025-07-15,fuyu,42246100030151,42246100031,42047860,129.24178,0.09634,372.010063,6.062813
2025-07-15,tieling,42481500090731,42481500091,42059330,53.27542,0.10664,106.469647,4.730309
2025-07-15,tieling,42481500090741,42481500091,42059330,53.21962,0.10445,147.496715,5.041759
2025-07-15,tieling,42481500090751,42481500091,42059330,53.32146,0.10701,107.90582,4.643098
2025-07-19,baimasi,43210800530011,43210800531,43030084,113.02047,0.09395,343.488301,12.117095
2025-07-19,baimasi,43210800530021,43210800531,43030084,113.00971,0.09348,262.847759,9.8689
2025-07-19,heishiguan,43210800030551,43210800031,43027816,108.59861,0.12878,137.053863,4.315212
2025-07-19,heishiguan,43210800030561,43210800031,43027816,108.4114,0.11141,149.546141,4.834008
2025-07-19,heishiguan,43210800030571,43210800031,43027816,108.36758,0.10979,131.495851,4.059274
2025-07-19,longmenzhen,43210800200011,43210800201,43027970,149.21452,0.11844,253.528925,6.449363
2025-07-19,longmenzhen,43210800200021,43210800201,43027970,148.95051,0.12093,146.189936,4.128261
2025-07-21,changjiangtun,42242100060571,42242100061,42043227,112.94625,0.10444,256.628944,8.771343
2025-07-21,changjiangtun,42242100060581,42242100061,42043227,113.0678,0.09561,192.085488,7.40473
2025-07-21,lianhua,42243200030021,42243200031,42045708,109.95033,0.09377,237.174571,6.720849
2025-07-21,lianhua,42243200030031,42243200031,42045708,110.12728,0.09473,192.203165,6.361352
2025-07-21,tonghe,42243100090651,42243100091,42045560,101.27116,0.09123,1097.272016,11.655286
2025-07-21,tonghe,42243100090661,42243100091,42045560,101.31026,0.09108,1064.553908,10.456366
2025-07-22,liujiatun,42249800030261,42249800031,42025877,223.4206,0.10168,205.266164,8.345035
2025-07-22,liujiatun,42249800030271,42249800031,42025877,223.3032,0.3442,144.18823,5.74658
2025-07-22,shihuiyao,42249900150171,42249900151,42020496,271.25235,0.09595,126.678531,9.500788
2025-07-22,shihuiyao,42249900150181,42249900151,42020496,271.26215,0.10241,117.936677,6.931441
2025-07-22,shihuiyao,42249900150191,42249900151,42020496,271.49638,0.09989,131.752326,7.898181
2025-07-24,jiamusi,42241500050101,42241500051,42037498,74.41241,0.09172,1004.069869,10.617878
2025-07-24,jiamusi,42241500050111,42241500051,42037498,74.44012,0.09188,1138.996269,11.751095
2025-07-24,lianhua,42243200030021,42243200031,42045708,109.85587,0.09534,239.512888,6.056823
2025-07-24,lianhua,42243200030031,42243200031,42045708,109.95318,0.09613,195.022105,5.542895
2025-07-24,tieling,42481500090741,42481500091,42059330,53.08619,0.10748,124.859078,4.863238
2025-07-24,tieling,42481500090751,42481500091,42059330,52.99787,0.11264,96.882784,4.404674
2025-07-24,tonghe,42243100090651,42243100091,42045560,100.88509,0.09331,1111.931654,8.721399
2025-07-24,tonghe,42243100090661,42243100091,42045560,100.90823,0.09275,1091.256705,8.897712
2025-07-25,kuerbin,42257000080041,42257000081,42026066,108.98395,0.12488,89.337889,3.623485
2025-07-25,kuerbin,42257000080051,42257000081,42026066,110.42343,0.40065,55.46093,2.219063
2025-07-25,kuerbin,42257000080061,42257000081,42026066,109.92034,0.23978,63.700322,3.279037
2025-07-25,shuanghetun,42258000020291,42258000021,42025887,108.88969,0.11724,107.313372,4.725339
2025-07-25,shuanghetun,42258000020301,42258000021,42025887,108.76102,0.1289,139.668557,5.137572
2025-07-25,shuanghetun,42258000020311,42258000021,42025887,108.37175,0.18865,109.24805,3.184231
2025-07-25,tonghua,42440400440881,42440400441,42060702,372.83313,0.12787,272.050354,5.663211
2025-07-25,tonghua,42440400440891,42440400441,42060702,373.12908,0.11131,311.020573,6.925225
2025-07-25,tonghua,42440400440901,42440400441,42060702,373.21255,0.11001,210.882123,5.625005
2025-07-26,fuyu,42246100030141,42246100031,42047860,129.24651,0.09368,368.995775,7.62953
2025-07-26,fuyu,42246100030151,42246100031,42047860,129.26358,0.09458,336.390602,6.455917
2025-07-26,humaqiao,42272100010481,42272100011,42012937,170.71199,0.09236,288.823152,7.997964
2025-07-26,humaqiao,42272100010491,42272100011,42012937,170.92241,0.09238,306.623263,9.224413
2025-07-26,humaqiao,42272100010501,42272100011,42012937,170.97729,0.09188,282.524836,8.999217
2025-07-26,liujiatun,42249800030261,42249800031,42025877,223.49741,0.14375,162.317768,3.33456
2025-07-26,luanxian,43120100180193,43120100183,43004870,20.475,0.43692,230.384191,6.286704
2025-07-26,tieling,42481500090731,42481500091,42059330,53.09689,0.11152,125.691605,4.80704
2025-07-26,tieling,42481500090741,42481500091,42059330,52.98565,0.10152,153.597348,4.884098
2025-07-26,tieling,42481500090751,42481500091,42059330,52.96795,0.10132,114.546853,4.457848
2025-07-28,jiangjiaji,43428400030521,43428400031,43044098,24.71927,0.10585,73.617719,4.881788
2025-07-28,jiangjiaji,43428400030531,43428400031,43044098,24.74928,0.12023,52.185819,3.448072
2025-07-28,jiangjiaji,43428400030541,43428400031,43044098,24.73887,0.13922,89.244222,2.608047
2025-07-29,baimasi,43210800530011,43210800531,43030084,112.84167,0.09419,306.011636,9.9828
2025-07-29,baimasi,43210800530021,43210800531,43030084,112.84726,0.0946,229.935244,7.87449
